   2023      4     21   12.00     15816.00  -0.10115E+01   0.00000E+00   0.00000E+00   0.40544E+01   0.43041E+01   0.00000E+00  -0.10115E+01   0.13149E+01  -0.34098E+02  -0.11721E+02   0.48070E+01  -0.70670E+02   0.59421E-02   0.00000E+00  -0.49407-323       0.40     271.20     0.0000  0.00   0.00000E+00   0.00000E+00     4.1793     4.2033     4.2163     4.2284     4.3041
   2023      4     22   12.00     15840.00  -0.45596E+01   0.00000E+00   0.00000E+00   0.40883E+01   0.43358E+01   0.00000E+00  -0.45596E+01   0.13149E+01  -0.10698E+02   0.20949E+01  -0.32408E+02  -0.72251E+02   0.10510E-01   0.00000E+00  -0.49407-323       0.40     269.03     0.0000  0.00   0.00000E+00   0.00000E+00     4.2146     4.2380     4.2506     4.2624     4.3358
   2023      4     23   12.00     15864.00  -0.35320E+01   0.00000E+00   0.00000E+00   0.41270E+01   0.43738E+01   0.00000E+00  -0.35320E+01   0.13149E+01  -0.41349E+02  -0.66659E+00   0.10040E+01  -0.75436E+02   0.12141E-01   0.00000E+00  -0.49407-323       0.40     274.26     0.0000  0.00   0.00000E+00   0.00000E+00     4.2548     4.2776     4.2900     4.3015     4.3738
   2023      4     24   12.00     15888.00  -0.37605E+01   0.00000E+00   0.00000E+00   0.41780E+01   0.44236E+01   0.00000E+00  -0.37605E+01   0.13149E+01  -0.44828E+02   0.86857E+01  -0.48695E+01  -0.78301E+02   0.10211E-01   0.00000E+00  -0.49407-323       0.40     276.00     0.0000  0.00   0.00000E+00   0.00000E+00     4.3078     4.3302     4.3423     4.3534     4.4236
   2023      4     25   12.00     15912.00  -0.37358E+01   0.00000E+00   0.00000E+00   0.41466E+01   0.43888E+01   0.00000E+00  -0.37358E+01   0.13149E+01  -0.41467E+02   0.45326E+01  -0.40780E+01  -0.71722E+02   0.90007E-02   0.00000E+00  -0.49407-323       0.40     240.42     0.0000  0.00   0.00000E+00   0.00000E+00     4.2752     4.2979     4.3100     4.3210     4.3888
   2023      4     26   12.00     15936.00  -0.27283E+00   0.00000E+00   0.00000E+00   0.40658E+01   0.43151E+01   0.00000E+00  -0.27283E+00   0.13149E+01  -0.47770E+02  -0.72994E+01   0.14058E+02  -0.71556E+02   0.84614E-02   0.00000E+00  -0.49407-323       0.40     234.35     0.0000  0.00   0.00000E+00   0.00000E+00     4.1911     4.2150     4.2280     4.2400     4.3151
   2023      4     27   12.00     15960.00  -0.96646E-01   0.00000E+00   0.00000E+00   0.41336E+01   0.43803E+01   0.00000E+00  -0.96646E-01   0.13149E+01  -0.25110E+02  -0.85642E+01  -0.73378E+01  -0.75779E+02   0.70222E-02   0.00000E+00  -0.49407-323       0.40     242.25     0.0000  0.00   0.00000E+00   0.00000E+00     4.2617     4.2846     4.2970     4.3084     4.3803
   2023      4     28   12.00     15984.00  -0.36831E+00   0.00000E+00   0.00000E+00   0.40843E+01   0.43286E+01   0.00000E+00  -0.36831E+00   0.13149E+01  -0.23362E+01   0.13728E+01  -0.40048E+02  -0.68233E+02   0.72818E-02   0.00000E+00  -0.49407-323       0.40     206.54     0.0000  0.00   0.00000E+00   0.00000E+00     4.2104     4.2340     4.2466     4.2581     4.3286
   2023      4     29   12.00     16008.00   0.38140E-01   0.00000E+00   0.00000E+00   0.40138E+01   0.42670E+01   0.00000E+00   0.38140E-01   0.13149E+01  -0.30778E+02  -0.17494E+02   0.72602E+01  -0.69067E+02   0.82153E-02   0.00000E+00  -0.49407-323       0.40     204.24     0.0000  0.00   0.00000E+00   0.00000E+00     4.1368     4.1616     4.1752     4.1879     4.2670
   2023      4     30   12.00     16032.00   0.17588E+00   0.00000E+00   0.00000E+00   0.40762E+01   0.43291E+01   0.00000E+00   0.17588E+00   0.13149E+01  -0.11319E+03  -0.67386E+02   0.13956E+03  -0.76493E+02   0.10794E-01   0.00000E+00  -0.49407-323       0.40     217.40     0.0000  0.00   0.00000E+00   0.00000E+00     4.2015     4.2262     4.2395     4.2519     4.3291
   2023      5      1   12.00     16056.00   0.28654E+00   0.00000E+00   0.00000E+00   0.39011E+01   0.43586E+01   0.00000E+00   0.28654E+00   0.13149E+01  -0.12356E+03  -0.65881E+02   0.14843E+03  -0.84205E+02   0.10492E-01   0.25900E-08   0.47548E-03       0.40     218.60     0.0000  0.00   0.84060E-02   0.19114E-01     3.9876     4.2485     4.2640     4.2777     4.3586
   2023      5      2   12.00     16080.00   0.83537E+00   0.00000E+00   0.66952E+00   0.23668E+01   0.42837E+01   0.00000E+00   0.16585E+00   0.13149E+01  -0.39048E+02  -0.15261E+02   0.18587E+02  -0.91760E+02   0.71473E-02   0.85522E-08   0.91720E-02       0.30     190.37     0.0000  0.00   0.10620E+00   0.22562E+01     1.3137     3.7127     4.0704     4.1558     4.2837
   2023      5      3   12.00     16104.00   0.40844E+01   0.00000E+00   0.40844E+01   0.41450E+01   0.44054E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.87528E+01   0.17928E+02  -0.63523E+02  -0.89744E+02   0.70683E-02   0.16164E-05   0.18547E-01       0.18     166.82     0.0000  0.00   0.13525E+00   0.55948E+01     4.1307     4.1523     4.1831     4.2725     4.4053
   2023      5      4   12.00     16128.00   0.61232E+01   0.00000E+00   0.61232E+01   0.61903E+01   0.62710E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.91428E+01   0.17850E+02  -0.91785E+02  -0.92592E+02   0.26166E-02   0.31839E-06   0.14553E-02       0.18     222.12     0.0000  0.00   0.14139E-01   0.63998E+00     6.1850     6.2031     6.2106     6.2189     6.2710
   2023      5      5   12.00     16152.00   0.73777E+01   0.00000E+00   0.73777E+01   0.75753E+01   0.76798E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.37896E+02   0.53008E+02  -0.15970E+03  -0.10423E+03   0.65277E-02   0.15418E-04   0.17920E-01       0.18     230.47     0.0000  0.00  -0.47442E-01  -0.60253E+01     7.5633     7.6097     7.6260     7.6379     7.6699
   2023      5      6   12.00     16176.00   0.73173E+01   0.00000E+00   0.73173E+01   0.75415E+01   0.76568E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.30482E+02   0.54946E+02  -0.14202E+03  -0.93808E+02   0.82623E-02   0.27658E-04   0.41257E-01       0.18     192.77     0.0000  0.00  -0.43994E-01  -0.10017E+02     7.5347     7.5769     7.5935     7.6055     7.6407
   2023      5      7   12.00     16200.00   0.77026E+01   0.00000E+00   0.77026E+01   0.78879E+01   0.79946E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.19442E+02   0.51198E+02  -0.15454E+03  -0.11091E+03   0.61036E-02   0.47900E-05   0.10563E-01       0.18     228.68     0.0000  0.00   0.57436E-01  -0.43496E+01     7.8733     7.9255     7.9415     7.9528     7.9865
   2023      5      8   12.00     16224.00   0.82073E+01   0.00000E+00   0.82073E+01   0.84142E+01   0.85292E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.19528E+02   0.63015E+02  -0.18007E+03  -0.12862E+03   0.10317E-01   0.39885E-04   0.67180E-01       0.18     263.27     0.0000  0.00   0.44821E+00  -0.12731E+01     8.4044     8.4503     8.4660     8.4790     8.5142
   2023      5      9   12.00     16248.00   0.88989E+01   0.00000E+00   0.88989E+01   0.91006E+01   0.91980E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.14275E+02   0.68481E+02  -0.15693E+03  -0.10759E+03   0.11599E-01   0.57261E-04   0.94592E-01       0.18     231.11     0.0000  0.00   0.56031E+00  -0.45881E+00     9.0983     9.1314     9.1445     9.1558     9.1867
   2023      5     10   12.00     16272.00   0.93541E+01   0.00000E+00   0.93541E+01   0.95372E+01   0.96342E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.12554E+02   0.62610E+02  -0.14064E+03  -0.99556E+02   0.82553E-02   0.93492E-05   0.28446E-01       0.18     218.51     0.0000  0.00   0.21460E+00  -0.53120E+01     9.5283     9.5690     9.5822     9.5922     9.6201
   2023      5     11   12.00     16296.00   0.95837E+01   0.00000E+00   0.95837E+01   0.99522E+01   0.10098E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.37664E+02   0.81480E+02  -0.21065E+03  -0.13341E+03   0.92821E-02   0.47805E-04   0.63507E-01       0.18     268.43     0.0000  0.00   0.71900E-01  -0.12291E+02     9.9530    10.0041    10.0218    10.0364    10.0725
   2023      5     12   12.00     16320.00   0.92427E+01   0.00000E+00   0.92427E+01   0.95917E+01   0.97560E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.40960E+02   0.78104E+02  -0.23156E+03  -0.16085E+03   0.79665E-02   0.26719E-04   0.39143E-01       0.18     303.33     0.0000  0.00  -0.18696E-01  -0.94711E+01     9.5836     9.6480     9.6682     9.6844     9.7249
   2023      5     13   12.00     16344.00   0.10265E+02   0.00000E+00   0.10265E+02   0.10429E+02   0.10516E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.26558E+02   0.50368E+02  -0.17425E+03  -0.11624E+03   0.44320E-02   0.10711E-04   0.10830E-01       0.18     244.69     0.0000  0.00   0.48181E-01   0.21176E+01    10.4222    10.4576    10.4680    10.4774    10.5042
   2023      5     14   12.00     16368.00   0.89041E+01   0.00000E+00   0.89041E+01   0.92350E+01   0.93603E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.47124E+02   0.66146E+02  -0.16359E+03  -0.83281E+02   0.11384E-01   0.16370E-03   0.14962E+00       0.17     130.21     0.0000  0.00   0.21825E-01   0.18934E+02     9.2365     9.2792     9.2954     9.3089     9.3379
   2023      5     15   12.00     16392.00   0.78509E+01   0.00000E+00   0.78509E+01   0.79899E+01   0.80630E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.20248E+02   0.21033E+02  -0.68193E+02  -0.46824E+02   0.93025E-02   0.60758E-04   0.75771E-01       0.17      65.91     0.0000  0.00   0.90307E-01   0.11276E+02     7.9850     8.0139     8.0250     8.0330     8.0562
   2023      5     16   12.00     16416.00   0.74702E+01   0.00000E+00   0.74702E+01   0.76388E+01   0.77191E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.31756E+02   0.29861E+02  -0.92426E+02  -0.50849E+02   0.90737E-02   0.29478E-04   0.45540E-01       0.17      72.87     0.0000  0.00   0.23644E+00   0.79533E+01     7.6333     7.6638     7.6773     7.6862     7.7089
   2023      5     17   12.00     16440.00   0.60541E+01   0.00000E+00   0.60541E+01   0.62842E+01   0.64041E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.51000E+02   0.45888E+02  -0.12947E+03  -0.83295E+02   0.82378E-02   0.29759E-04   0.39805E-01       0.17     106.36     0.0000  0.00  -0.90244E-02   0.96697E+01     6.2749     6.3230     6.3444     6.3585     6.3955
   2023      5     18   12.00     16464.00   0.65838E+01   0.00000E+00   0.65838E+01   0.66137E+01   0.66938E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.77871E+01   0.11646E+02  -0.60714E+02  -0.81702E+02   0.32455E-02   0.11567E-05   0.31807E-02       0.17     155.38     0.0000  0.00  -0.16336E-01   0.15823E+01     6.6157     6.6118     6.6198     6.6275     6.6719
   2023      5     19   12.00     16488.00   0.91768E+01   0.00000E+00   0.91768E+01   0.91590E+01   0.92337E+01   0.00000E+00   0.00000E+00   0.13149E+01  -0.14797E+02   0.22659E+02  -0.60814E+02  -0.66266E+02   0.58620E-02   0.16600E-05   0.10812E-01       0.17     185.13     0.0000  0.00   0.11219E+00  -0.32002E+01     9.1959     9.1163     9.0962     9.1007     9.1343
   2023      5     20   12.00     16512.00   0.10645E+02   0.00000E+00   0.10645E+02   0.10743E+02   0.10806E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.28609E+01   0.50528E+02  -0.11008E+03  -0.83961E+02   0.61871E-02   0.24471E-05   0.97818E-02       0.17     216.56     0.0000  0.00   0.14024E+00  -0.16103E+01    10.7346    10.7630    10.7709    10.7779    10.8010
   2023      5     21   12.00     16536.00   0.11509E+02   0.00000E+00   0.11509E+02   0.11738E+02   0.11850E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.24807E+02   0.83204E+02  -0.18805E+03  -0.11783E+03   0.73357E-02   0.54540E-05   0.17358E-01       0.17     261.67     0.0000  0.00   0.20297E+00   0.33370E+01    11.7279    11.7794    11.7922    11.8030    11.8322
   2023      5     22   12.00     16560.00   0.11120E+02   0.00000E+00   0.11120E+02   0.11371E+02   0.11490E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.35081E+02   0.81420E+02  -0.19154E+03  -0.11528E+03   0.70025E-02   0.46359E-05   0.15421E-01       0.17     224.15     0.0000  0.00   0.19202E+00   0.26738E+01    11.3593    11.4192    11.4328    11.4439    11.4722
   2023      5     23   12.00     16584.00   0.10963E+02   0.00000E+00   0.10963E+02   0.11093E+02   0.11157E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.23953E+02   0.47180E+02  -0.12534E+03  -0.85078E+02   0.41980E-02   0.17986E-05   0.15159E-02       0.17     173.05     0.0000  0.00   0.72634E-01   0.40996E+00    11.0867    11.1181    11.1253    11.1320    11.1515
   2023      5     24   12.00     16608.00   0.11759E+02   0.00000E+00   0.11759E+02   0.11811E+02   0.11847E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.86875E+01   0.21013E+02  -0.78155E+02  -0.60420E+02   0.23702E-02   0.74193E-06   0.18135E-03       0.17     154.15     0.0000  0.00   0.10584E-01  -0.45190E+00    11.8094    11.8210    11.8248    11.8292    11.8454
   2023      5     25   12.00     16632.00   0.12400E+02   0.00000E+00   0.12400E+02   0.12526E+02   0.12582E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.17887E+02   0.39769E+02  -0.10920E+03  -0.67518E+02   0.37761E-02   0.16528E-05   0.15349E-02       0.17     165.13     0.0000  0.00   0.14074E-01  -0.17958E+01    12.5197    12.5486    12.5553    12.5611    12.5779
   2023      5     26   12.00     16656.00   0.12595E+02   0.00000E+00   0.12595E+02   0.12729E+02   0.12797E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.30288E+02   0.49364E+02  -0.14311E+03  -0.87462E+02   0.32565E-02   0.19309E-05   0.13315E-02       0.17     190.24     0.0000  0.00   0.27228E-01   0.43835E+00    12.7256    12.7514    12.7586    12.7662    12.7884
   2023      5     27   12.00     16680.00   0.11628E+02   0.00000E+00   0.11628E+02   0.11863E+02   0.11970E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.49340E+02   0.64874E+02  -0.16714E+03  -0.93121E+02   0.56624E-02   0.42256E-05   0.80874E-02       0.16     162.58     0.0000  0.00   0.49665E-01   0.42505E+01    11.8514    11.9053    11.9186    11.9290    11.9529
   2023      5     28   12.00     16704.00   0.11017E+02   0.00000E+00   0.11017E+02   0.11173E+02   0.11244E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.35725E+02   0.45538E+02  -0.12474E+03  -0.79145E+02   0.46618E-02   0.22083E-05   0.29390E-02       0.16     139.57     0.0000  0.00   0.75542E-01   0.52812E+00    11.1653    11.2033    11.2121    11.2192    11.2379
   2023      5     29   12.00     16728.00   0.10196E+02   0.00000E+00   0.10196E+02   0.10422E+02   0.10526E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.51023E+02   0.62941E+02  -0.15928E+03  -0.95560E+02   0.68663E-02   0.54259E-05   0.13620E-01       0.16     151.82     0.0000  0.00   0.17852E+00   0.15807E+01    10.4106    10.4647    10.4781    10.4882    10.5121
   2023      5     30   12.00     16752.00   0.93191E+01   0.00000E+00   0.93191E+01   0.95629E+01   0.96699E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.49835E+02   0.58812E+02  -0.15520E+03  -0.10274E+03   0.65149E-02   0.95818E-05   0.19149E-01       0.16     159.92     0.0000  0.00   0.10796E+00  -0.22076E+01     9.5543     9.6049     9.6196     9.6306     9.6572
   2023      5     31   12.00     16776.00   0.87537E+01   0.00000E+00   0.87537E+01   0.90195E+01   0.91502E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.43309E+02   0.62097E+02  -0.16501E+03  -0.12488E+03   0.78101E-02   0.30697E-04   0.36016E-01       0.16     203.64     0.0000  0.00  -0.25064E-01  -0.88741E+01     9.0097     9.0602     9.0786     9.0922     9.1272
   2023      6      1   12.00     16800.00   0.91145E+01   0.00000E+00   0.91145E+01   0.93254E+01   0.94282E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.44362E+02   0.59016E+02  -0.15932E+03  -0.10028E+03   0.68256E-02   0.47716E-05   0.13392E-01       0.16     167.07     0.0000  0.00  -0.18196E+00  -0.12759E+01     9.3124     9.3671     9.3814     9.3918     9.4174
   2023      6      2   12.00     16824.00   0.78736E+01   0.00000E+00   0.78736E+01   0.80508E+01   0.81496E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.34738E+02   0.44793E+02  -0.11490E+03  -0.79023E+02   0.68904E-02   0.34557E-05   0.15166E-01       0.16     106.08     0.0000  0.00  -0.19153E+00   0.20095E+01     8.0360     8.0901     8.1050     8.1143     8.1451
   2023      6      3   12.00     16848.00   0.84247E+01   0.00000E+00   0.84247E+01   0.85140E+01   0.85780E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.13568E+02   0.22043E+02  -0.84470E+02  -0.83822E+02   0.34885E-02   0.75170E-06   0.93648E-03       0.16     156.58     0.0000  0.00  -0.30349E-01   0.12199E+01     8.5056     8.5342     8.5414     8.5485     8.5764
   2023      6      4   12.00     16872.00   0.99650E+01   0.00000E+00   0.99650E+01   0.10025E+02   0.10069E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.75043E+01   0.16233E+02  -0.71892E+02  -0.64883E+02   0.29335E-02   0.52164E-06   0.48227E-03       0.16     153.82     0.0000  0.00   0.51799E-02   0.10695E+01    10.0202    10.0378    10.0423    10.0475    10.0675
   2023      6      5   12.00     16896.00   0.11011E+02   0.00000E+00   0.11011E+02   0.11082E+02   0.11133E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.40587E+01   0.29656E+02  -0.73877E+02  -0.57001E+02   0.54822E-02   0.16917E-05   0.76421E-02       0.16     145.00     0.0000  0.00   0.11575E+00   0.20189E+01    11.0760    11.0977    11.1036    11.1087    11.1312
   2023      6      6   12.00     16920.00   0.11864E+02   0.00000E+00   0.11864E+02   0.11991E+02   0.12061E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.62875E+01   0.51461E+02  -0.10452E+03  -0.74056E+02   0.73149E-02   0.39395E-05   0.18426E-01       0.16     177.64     0.0000  0.00   0.18305E+00   0.41538E+01    11.9828    12.0161    12.0249    12.0318    12.0524
   2023      6      7   12.00     16944.00   0.12759E+02   0.00000E+00   0.12759E+02   0.12873E+02   0.12934E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.51953E+01   0.46908E+02  -0.10637E+03  -0.79245E+02   0.54318E-02   0.25856E-05   0.64897E-02       0.16     194.28     0.0000  0.00   0.89669E-01   0.29180E+01    12.8658    12.8942    12.9015    12.9080    12.9281
   2023      6      8   12.00     16968.00   0.14018E+02   0.00000E+00   0.14018E+02   0.14133E+02   0.14191E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.56189E+01   0.47623E+02  -0.12034E+03  -0.86699E+02   0.45831E-02   0.18519E-05   0.22289E-02       0.16     221.00     0.0000  0.00   0.78211E-01   0.12018E+01    14.1273    14.1531    14.1590    14.1652    14.1856
   2023      6      9   12.00     16992.00   0.14964E+02   0.00000E+00   0.14964E+02   0.15118E+02   0.15190E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.12965E+02   0.58246E+02  -0.14517E+03  -0.92344E+02   0.46647E-02   0.23784E-05   0.27157E-02       0.16     227.41     0.0000  0.00   0.72602E-01   0.17428E+01    15.1119    15.1434    15.1508    15.1582    15.1811
   2023      6     10   12.00     17016.00   0.15175E+02   0.00000E+00   0.15175E+02   0.15379E+02   0.15472E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.24604E+02   0.68788E+02  -0.17151E+03  -0.10322E+03   0.49297E-02   0.28651E-05   0.36840E-02       0.16     228.95     0.0000  0.00   0.73678E-01   0.23053E+01    15.3721    15.4110    15.4204    15.4300    15.4563
   2023      6     11   12.00     17040.00   0.14525E+02   0.00000E+00   0.14525E+02   0.14892E+02   0.15025E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.32289E+02   0.99360E+02  -0.20685E+03  -0.11681E+03   0.86469E-02   0.16366E-04   0.41278E-01       0.16     223.49     0.0000  0.00   0.30369E+00   0.39199E+01    14.8892    14.9462    14.9599    14.9716    15.0003
   2023      6     12   12.00     17064.00   0.13390E+02   0.00000E+00   0.13390E+02   0.13674E+02   0.13789E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.32738E+02   0.77948E+02  -0.17082E+03  -0.96759E+02   0.74253E-02   0.13157E-04   0.28882E-01       0.16     163.33     0.0000  0.00   0.20510E+00   0.41759E+01    13.6678    13.7207    13.7335    13.7437    13.7680
   2023      6     13   12.00     17088.00   0.12140E+02   0.00000E+00   0.12140E+02   0.12362E+02   0.12462E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.42821E+02   0.62454E+02  -0.15265E+03  -0.86230E+02   0.65643E-02   0.70264E-05   0.14485E-01       0.16     126.20     0.0000  0.00   0.97190E-01   0.49841E+01    12.3518    12.3994    12.4133    12.4233    12.4456
   2023      6     14   12.00     17112.00   0.11111E+02   0.00000E+00   0.11111E+02   0.11320E+02   0.11426E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.37644E+02   0.57077E+02  -0.14648E+03  -0.10268E+03   0.65617E-02   0.59546E-05   0.14974E-01       0.16     158.15     0.0000  0.00   0.53073E-01   0.52808E+01    11.3091    11.3590    11.3724    11.3827    11.4084
   2023      6     15   12.00     17136.00   0.11662E+02   0.00000E+00   0.11662E+02   0.11779E+02   0.11844E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.14991E+02   0.30719E+02  -0.11049E+03  -0.10044E+03   0.30799E-02   0.15634E-05   0.26948E-02       0.16     194.14     0.0000  0.00  -0.17622E-01   0.15119E+01    11.7753    11.7987    11.8055    11.8126    11.8367
   2023      6     16   12.00     17160.00   0.13190E+02   0.00000E+00   0.13190E+02   0.13340E+02   0.13415E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.14354E+02   0.49338E+02  -0.13418E+03  -0.10219E+03   0.47915E-02   0.67945E-05   0.10658E-01       0.16     226.31     0.0000  0.00  -0.21581E-01  -0.37139E+01    13.3363    13.3634    13.3717    13.3796    13.4036
   2023      6     17   12.00     17184.00   0.14133E+02   0.00000E+00   0.14133E+02   0.14327E+02   0.14429E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.27594E+02   0.70865E+02  -0.19026E+03  -0.13344E+03   0.49411E-02   0.76161E-05   0.85590E-02       0.16     281.28     0.0000  0.00   0.26771E-01  -0.18767E+01    14.3220    14.3556    14.3652    14.3766    14.4100
   2023      6     18   12.00     17208.00   0.14201E+02   0.00000E+00   0.14201E+02   0.14535E+02   0.14684E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.36585E+02   0.10253E+03  -0.24151E+03  -0.16592E+03   0.62299E-02   0.48430E-05   0.10905E-01       0.16     320.87     0.0000  0.00   0.11167E+00   0.39455E+01    14.5278    14.5851    14.5990    14.6136    14.6533
   2023      6     19   12.00     17232.00   0.15530E+02   0.00000E+00   0.15530E+02   0.15665E+02   0.15749E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.17384E+02   0.63073E+02  -0.16810E+03  -0.12177E+03   0.35582E-02   0.21605E-05   0.12376E-02       0.16     272.20     0.0000  0.00   0.36096E-01   0.99644E+00    15.6617    15.6857    15.6926    15.7025    15.7335
   2023      6     20   12.00     17256.00   0.16034E+02   0.00000E+00   0.16034E+02   0.16195E+02   0.16269E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.15237E+02   0.61607E+02  -0.15313E+03  -0.94240E+02   0.39039E-02   0.23062E-05   0.14279E-02       0.16     211.99     0.0000  0.00   0.38881E-01  -0.14600E+01    16.1909    16.2192    16.2263    16.2343    16.2579
   2023      6     21   12.00     17280.00   0.16361E+02   0.00000E+00   0.16361E+02   0.16506E+02   0.16576E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.11692E+02   0.56478E+02  -0.13807E+03  -0.94095E+02   0.35655E-02   0.21819E-05   0.12595E-02       0.16     214.29     0.0000  0.00   0.17868E-02  -0.16927E+01    16.5026    16.5279    16.5344    16.5420    16.5661
   2023      6     22   12.00     17304.00   0.17434E+02   0.00000E+00   0.17434E+02   0.17487E+02   0.17519E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.10135E+02   0.32739E+02  -0.94917E+02  -0.60280E+02   0.16592E-02   0.98389E-06   0.99000E-04       0.16     170.98     0.0000  0.00  -0.36544E-02   0.52481E-01    17.4866    17.4951    17.4983    17.5022    17.5159
   2023      6     23   12.00     17328.00   0.17532E+02   0.00000E+00   0.17532E+02   0.17630E+02   0.17668E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.15538E+02   0.36912E+02  -0.89892E+02  -0.45120E+02   0.31745E-02   0.17120E-05   0.70657E-03       0.16     126.41     0.0000  0.00   0.60512E-02   0.13150E+01    17.6273    17.6467    17.6510    17.6547    17.6650
   2023      6     24   12.00     17352.00   0.17421E+02   0.00000E+00   0.17421E+02   0.17505E+02   0.17543E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.16141E+02   0.36494E+02  -0.95375E+02  -0.46011E+02   0.27781E-02   0.15469E-05   0.32891E-03       0.16     116.35     0.0000  0.00   0.15552E-01   0.84017E+00    17.5037    17.5187    17.5228    17.5272    17.5389
   2023      6     25   12.00     17376.00   0.16320E+02   0.00000E+00   0.16320E+02   0.16529E+02   0.16608E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.28310E+02   0.60541E+02  -0.13601E+03  -0.65071E+02   0.52310E-02   0.42825E-05   0.83951E-02       0.16     117.04     0.0000  0.00   0.76315E-01   0.33101E+01    16.5240    16.5622    16.5714    16.5787    16.5953
   2023      6     26   12.00     17400.00   0.15132E+02   0.00000E+00   0.15132E+02   0.15342E+02   0.15430E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.27518E+02   0.58502E+02  -0.13491E+03  -0.84245E+02   0.59345E-02   0.46254E-05   0.11164E-01       0.16     140.68     0.0000  0.00   0.86027E-01   0.43464E+01    15.3338    15.3760    15.3864    15.3949    15.4162
   2023      6     27   12.00     17424.00   0.15076E+02   0.00000E+00   0.15076E+02   0.15220E+02   0.15291E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.18870E+02   0.50021E+02  -0.12507E+03  -0.87028E+02   0.42062E-02   0.21693E-05   0.18685E-02       0.16     162.59     0.0000  0.00   0.54737E-01   0.15524E+01    15.2147    15.2450    15.2523    15.2598    15.2816
   2023      6     28   12.00     17448.00   0.15519E+02   0.00000E+00   0.15519E+02   0.15663E+02   0.15739E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.20163E+02   0.54466E+02  -0.14022E+03  -0.10640E+03   0.38788E-02   0.23386E-05   0.16216E-02       0.16     216.06     0.0000  0.00   0.17496E-01   0.16703E+01    15.6583    15.6860    15.6930    15.7013    15.7284
   2023      6     29   12.00     17472.00   0.16831E+02   0.00000E+00   0.16831E+02   0.16922E+02   0.16987E+02   0.00000E+00   0.00000E+00   0.13149E+01   0.18690E+02   0.47070E+02  -0.13987E+03  -0.11230E+03   0.20386E-02   0.13687E-05   0.59010E-03       0.16     254.97     0.0000  0.00  -0.81082E-02   0.64958E+00    16.9203    16.9343    16.9395    16.9475    16.9764
