flux,chamber,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,pond,date,time,time24
615,4,7/24/24 18:23,7/24/24 19:23,101.4168229,119,0.995253201,23.85462185,21.89840336,1426.988842,1.426988842,U,7/24/24,18:23:20,18.38333333
616,4,7/24/24 19:33,7/24/24 20:33,90.05081721,120,0.998141113,23.49916667,21.54283333,1268.581312,1.268581312,U,7/24/24,19:33:55,19.55
617,4,7/24/24 20:44,7/24/24 21:44,79.10965436,118,0.996459584,22.5720339,21.13042373,1117.942807,1.117942807,U,7/24/24,20:44:28,20.73333333
618,4,7/24/24 21:55,7/24/24 22:54,65.93125176,120,0.998154362,21.445,20.7465,935.2758775,0.935275878,U,7/24/24,21:55:00,21.91666667
619,4,7/24/24 23:05,7/25/24 0:05,36.93215798,119,0.995980373,19.81092437,20.53487395,526.8279053,0.526827905,U,7/24/24,23:05:31,23.08333333
620,4,7/25/24 0:16,7/25/24 1:15,37.25798297,119,0.995165786,20.35378151,20.33815126,530.4927125,0.530492712,U,7/25/24,0:16:01,0.266666667
621,4,7/25/24 1:26,7/25/24 2:26,46.96443009,120,0.987443073,18.74666667,20.12958333,672.3783244,0.672378324,U,7/25/24,1:26:31,1.433333333
622,4,7/25/24 2:37,7/25/24 3:36,44.7486012,117,0.994903093,18.85213675,19.8757265,640.4234389,0.640423439,U,7/25/24,2:37:00,2.616666667
623,4,7/25/24 3:47,7/25/24 4:47,42.36575644,120,0.997247809,19.18916667,19.70133333,605.6221408,0.605622141,U,7/25/24,3:47:29,3.783333333
624,4,7/25/24 4:58,7/25/24 5:57,45.56119776,118,0.997473747,19.17288136,19.50144068,651.3375339,0.651337534,U,7/25/24,4:58:53,4.966666667
625,4,7/25/24 6:08,7/25/24 7:07,42.64136035,119,0.994580974,19.50336134,19.33857143,608.9074924,0.608907492,U,7/25/24,6:08:29,6.133333333
626,4,7/25/24 7:19,7/25/24 8:18,45.82181034,119,0.99764775,19.4487395,19.18445378,654.445636,0.654445636,U,7/25/24,7:19:00,7.316666667
627,4,7/25/24 8:30,7/25/24 9:29,54.1964568,118,0.996840158,19.70338983,19.01864407,773.3826461,0.773382646,U,7/25/24,8:30:23,8.5
628,4,7/25/24 9:39,7/25/24 10:39,54.92462821,119,0.997735468,18.89747899,18.8402521,785.9364804,0.78593648,U,7/25/24,9:39:59,9.65
629,4,7/25/24 10:50,7/25/24 11:50,50.36934214,119,0.995966267,18.88487395,18.68403361,720.784345,0.720784345,U,7/25/24,10:50:28,10.83333333
630,4,7/25/24 12:00,7/25/24 13:00,59.9981124,119,0.996525272,19.10168067,18.5392437,857.9349366,0.857934937,U,7/25/24,12:00:57,12
631,4,7/25/24 13:11,7/25/24 14:11,64.03841362,120,0.99679755,18.72666667,18.35716667,916.8852169,0.916885217,U,7/25/24,13:11:27,13.18333333
632,4,7/25/24 14:21,7/25/24 15:21,69.32569906,118,0.997857762,19.45762712,18.29423729,990.1076106,0.990107611,U,7/25/24,14:21:56,14.35
633,4,7/25/24 15:32,7/25/24 16:32,70.98221557,119,0.998356062,19.77226891,18.24705882,1012.676997,1.012676997,U,7/25/24,15:32:26,15.53333333
634,4,7/25/24 16:42,7/25/24 17:42,74.91318127,119,0.998360114,19.31428571,18.18336134,1070.432247,1.070432247,U,7/25/24,16:42:56,16.7
635,4,7/25/24 17:53,7/25/24 18:53,68.83762786,119,0.998053633,19.43445378,18.15462185,983.2148586,0.983214859,U,7/25/24,17:53:25,17.88333333
636,4,7/25/24 19:03,7/25/24 20:03,67.34779665,120,0.997861752,19.46333333,18.0725,961.840509,0.961840509,U,7/25/24,19:03:55,19.05
637,4,7/25/24 20:14,7/25/24 21:14,52.45922344,118,0.99635749,18.92457627,17.95491525,750.5884644,0.750588464,U,7/25/24,20:14:25,20.23333333
638,4,7/25/24 21:24,7/25/24 22:24,56.10547469,118,0.995998789,18.61101695,17.73881356,803.6218947,0.803621895,U,7/25/24,21:24:54,21.4
639,4,7/25/24 22:35,7/25/24 23:35,59.3876268,119,0.996122501,17.77983193,17.49882353,853.0637709,0.853063771,U,7/25/24,22:35:23,22.58333333
640,4,7/25/24 23:45,7/26/24 0:45,63.8240958,114,0.996398329,17.17894737,17.23640351,918.6881507,0.918688151,U,7/25/24,23:45:51,23.75
641,4,7/26/24 0:56,7/26/24 1:55,62.21405862,92,0.994386239,16.07934783,16.91728261,898.9177566,0.898917757,U,7/26/24,0:56:19,0.933333333
642,4,7/26/24 2:06,7/26/24 3:06,64.50640274,120,0.995407475,15.61333333,16.62258333,933.5435029,0.933543503,U,7/26/24,2:06:45,2.1
643,4,7/26/24 3:17,7/26/24 4:16,63.27747135,120,0.99487691,15.91166667,16.33691667,914.8131462,0.914813146,U,7/26/24,3:17:11,3.283333333
644,4,7/26/24 4:27,7/26/24 5:27,62.06130455,119,0.995247329,15.12773109,16.09789916,899.6707243,0.899670724,U,7/26/24,4:27:37,4.45
645,4,7/26/24 5:38,7/26/24 6:37,58.75375097,107,0.990263942,14.92523364,15.83261682,852.3215296,0.85232153,U,7/26/24,5:38:04,5.633333333
646,4,7/26/24 6:48,7/26/24 7:48,61.78220424,119,0.992827437,14.75714286,15.61117647,896.7775811,0.896777581,U,7/26/24,6:48:30,6.8
647,4,7/26/24 7:59,7/26/24 8:58,55.92416249,118,0.995738885,15.19661017,15.42932203,810.5100835,0.810510083,U,7/26/24,7:59:50,7.983333333
648,4,7/26/24 9:09,7/26/24 10:08,63.94205445,88,0.997023687,16.12159091,15.25420455,923.7502849,0.923750285,U,7/26/24,9:09:22,9.15
649,4,7/26/24 10:19,7/26/24 11:19,63.89468491,103,0.997982354,16.20485437,15.18757282,922.8003351,0.922800335,U,7/26/24,10:19:49,10.31666667
650,4,7/26/24 11:30,7/26/24 12:29,62.8610494,119,0.998155655,16.98655462,15.22596639,905.4259988,0.905425999,U,7/26/24,11:30:16,11.5
651,4,7/26/24 12:40,7/26/24 13:40,61.23743626,116,0.997718866,17.28189655,15.30232759,881.1431576,0.881143158,U,7/26/24,12:40:43,12.66666667
652,4,7/26/24 13:51,7/26/24 14:50,55.71139835,116,0.997784198,18.54310345,15.42853448,798.1631657,0.798163166,U,7/26/24,13:51:11,13.85
653,4,7/26/24 15:01,7/26/24 16:01,48.54424023,119,0.997414054,18.50504202,15.62117647,695.5718586,0.695571859,U,7/26/24,15:01:39,15.01666667
654,4,7/26/24 16:12,7/26/24 17:11,42.57298145,119,0.997227011,18.0907563,15.72310924,610.8797076,0.610879708,U,7/26/24,16:12:08,16.2
655,4,7/26/24 17:22,7/26/24 18:22,39.26083927,119,0.99437648,17.86806723,15.82420168,563.784862,0.563784862,U,7/26/24,17:22:36,17.36666667
656,4,7/26/24 18:33,7/26/24 19:32,38.32872301,119,0.989973836,17.48235294,15.81042017,551.1301572,0.551130157,U,7/26/24,18:33:04,18.55
657,4,7/26/24 19:43,7/26/24 20:43,35.42021977,92,0.993629682,16.66195652,15.70597826,510.7504244,0.510750424,U,7/26/24,19:43:32,19.71666667
658,4,7/26/24 20:54,7/26/24 21:53,32.06773951,92,0.982521711,16.62934783,15.56184783,462.4605592,0.462460559,U,7/26/24,20:54:01,20.9
659,4,7/26/24 22:04,7/26/24 23:04,27.8746317,99,0.977330775,16.09292929,15.38262626,402.7357384,0.402735738,U,7/26/24,22:04:28,22.06666667
660,4,7/26/24 23:14,7/27/24 0:14,27.36459564,119,0.973649355,15.82184874,15.21277311,395.7375696,0.39573757,U,7/26/24,23:14:55,23.23333333
661,4,7/27/24 0:25,7/27/24 1:24,24.52066121,102,0.964517314,15.64215686,15.02029412,354.830192,0.354830192,U,7/27/24,0:25:21,0.416666667
662,4,7/27/24 1:35,7/27/24 2:35,26.28929631,120,0.97422844,15.69,14.86416667,380.3604991,0.380360499,U,7/27/24,1:35:47,1.583333333
663,4,7/27/24 2:46,7/27/24 3:45,28.30523376,120,0.982703992,15.705,14.737,409.5063494,0.409506349,U,7/27/24,2:46:13,2.766666667
664,4,7/27/24 3:56,7/27/24 4:56,28.66206701,97,0.971690795,15.4257732,14.5871134,415.0700742,0.415070074,U,7/27/24,3:56:39,3.933333333
665,4,7/27/24 5:07,7/27/24 6:06,28.30552822,117,0.980519756,15.34017094,14.43931624,410.0284829,0.410028483,U,7/27/24,5:07:06,5.116666667
666,4,7/27/24 6:17,7/27/24 7:17,29.25257038,117,0.982413415,15.28974359,14.31957265,423.8212378,0.423821238,U,7/27/24,6:17:32,6.283333333
667,4,7/27/24 7:27,7/27/24 8:27,28.69743289,107,0.983130954,15.34205607,14.19448598,415.7028228,0.415702823,U,7/27/24,7:27:58,7.45
668,4,7/27/24 8:38,7/27/24 9:38,30.44517761,120,0.981089553,15.4775,14.10725,440.813197,0.440813197,U,7/27/24,8:38:24,8.633333333
669,4,7/27/24 9:48,7/27/24 10:48,29.51728763,120,0.984547981,15.6925,14.03125,427.0602358,0.427060236,U,7/27/24,9:48:50,9.8
670,4,7/27/24 10:59,7/27/24 11:58,30.32701174,104,0.995958897,16.41153846,14.04307692,437.6858712,0.437685871,U,7/27/24,10:59:17,10.98333333
671,4,7/27/24 12:09,7/27/24 13:09,31.65392465,120,0.994988745,17.44083333,14.14216667,455.2180115,0.455218012,U,7/27/24,12:09:44,12.15
672,4,7/27/24 13:20,7/27/24 14:02,33.13898786,85,0.992988249,17.84352941,14.27682353,475.9153268,0.475915327,U,7/27/24,13:20:12,13.33333333
675,4,7/27/24 16:49,7/27/24 17:18,35.60439702,60,0.985875009,20.1,15.04633333,507.3870725,0.507387073,U,7/27/24,16:49:36,16.81666667
676,4,7/27/24 17:29,7/27/24 18:29,29.34774961,120,0.986739842,19.60083333,15.18108333,418.9386689,0.418938669,U,7/27/24,17:29:50,17.48333333
677,4,7/27/24 18:40,7/27/24 19:39,28.38470231,119,0.993010372,19.87983193,15.39781513,404.8053945,0.404805394,U,7/27/24,18:40:19,18.66666667
678,4,7/27/24 19:51,7/27/24 20:50,24.2133714,119,0.985770365,19.08907563,15.55436975,346.2507809,0.346250781,U,7/27/24,19:51:43,19.85
679,4,7/27/24 21:01,7/27/24 22:00,19.4723306,119,0.991067805,19.11596639,15.60705882,278.4283617,0.278428362,U,7/27/24,21:01:19,21.01666667
680,4,7/27/24 22:11,7/27/24 23:11,17.64053207,120,0.982705902,18.66166667,15.57175,252.6287729,0.252628773,U,7/27/24,22:11:49,22.18333333
681,4,7/27/24 23:22,7/28/24 0:21,18.95935118,120,0.987250585,17.11166667,15.453,272.9653803,0.27296538,U,7/27/24,23:22:19,23.36666667
682,4,7/28/24 0:33,7/28/24 1:32,14.18768336,105,0.921201452,16.5847619,15.27961905,204.6372385,0.204637239,U,7/28/24,0:33:41,0.55
683,4,7/28/24 1:43,7/28/24 2:42,16.28030989,106,0.940389333,15.36132075,15.07971698,235.8161756,0.235816176,U,7/28/24,1:43:15,1.716666667
684,4,7/28/24 2:53,7/28/24 3:52,18.75440986,116,0.941832606,15.52155172,14.9162069,271.5021041,0.271502104,U,7/28/24,2:53:41,2.883333333
685,4,7/28/24 4:04,7/28/24 5:03,15.65607575,96,0.929641534,15.58958333,14.73822917,226.5950258,0.226595026,U,7/28/24,4:04:07,4.066666667
686,4,7/28/24 5:14,7/28/24 6:14,23.77285065,120,0.966956684,15.78083333,14.56658333,343.8437663,0.343843766,U,7/28/24,5:14:34,5.233333333
687,4,7/28/24 6:25,7/28/24 7:24,23.78219507,120,0.982991679,15.62666667,14.45408333,344.1625584,0.344162558,U,7/28/24,6:25:00,6.416666667
688,4,7/28/24 7:35,7/28/24 8:35,29.92231156,118,0.986815436,15.77118644,14.34516949,432.8022746,0.432802275,U,7/28/24,7:35:26,7.583333333
689,4,7/28/24 8:45,7/28/24 9:45,28.86648431,94,0.993698474,16.14361702,14.2656383,416.9930587,0.416993059,U,7/28/24,8:45:52,8.75
690,4,7/28/24 9:56,7/28/24 10:55,43.54494387,112,0.993913522,16.60982143,14.3,628.0198246,0.628019825,U,7/28/24,9:56:19,9.933333333
691,4,7/28/24 11:07,7/28/24 12:06,36.14215794,119,0.992422618,16.85798319,14.34067227,520.8083156,0.520808316,U,7/28/24,11:07:40,11.11666667
692,4,7/28/24 12:17,7/28/24 13:16,46.65735318,119,0.996872426,16.95714286,14.40521008,672.1024209,0.672102421,U,7/28/24,12:17:14,12.28333333
693,4,7/28/24 13:27,7/28/24 14:27,46.28520479,119,0.997505572,17.72352941,14.59344538,664.9848828,0.664984883,U,7/28/24,13:27:42,13.45
694,4,7/28/24 14:38,7/28/24 15:37,55.8055972,117,0.995956399,18.14273504,14.87461538,800.6116221,0.800611622,U,7/28/24,14:38:11,14.63333333
695,4,7/28/24 15:48,7/28/24 16:48,49.6944873,119,0.998171698,17.48403361,14.94016807,714.5547795,0.71455478,U,7/28/24,15:48:39,15.8
696,4,7/28/24 16:59,7/28/24 17:58,46.26534516,120,0.996073071,16.90833333,15.00033333,666.5676657,0.666567666,U,7/28/24,16:59:07,16.98333333
697,4,7/28/24 18:09,7/28/24 19:09,41.07155071,108,0.993717224,16.81759259,14.94898148,591.9232804,0.59192328,U,7/28/24,18:09:35,18.15
698,4,7/28/24 19:20,7/28/24 20:19,45.73791692,113,0.99173907,16.96283186,14.89070796,658.8449576,0.658844958,U,7/28/24,19:20:03,19.33333333
699,4,7/28/24 20:30,7/28/24 21:29,43.35503492,101,0.988955578,16.38613861,14.77940594,625.7639583,0.625763958,U,7/28/24,20:30:30,20.5
700,4,7/28/24 21:40,7/28/24 22:40,40.15803685,120,0.983559736,15.83916667,14.618,580.7172072,0.580717207,U,7/28/24,21:40:57,21.66666667
701,4,7/28/24 22:51,7/28/24 23:50,41.75619489,117,0.974236573,15.28461538,14.45444444,604.9887795,0.604988779,U,7/28/24,22:51:23,22.85
702,4,7/29/24 0:01,7/29/24 1:01,41.20260802,116,0.988939238,14.42241379,14.21103448,598.757915,0.598757915,U,7/29/24,0:01:50,0.016666667
703,4,7/29/24 1:12,7/29/24 2:11,39.50365362,118,0.99293566,14.02118644,14.01932203,574.8707153,0.574870715,U,7/29/24,1:12:16,1.2
704,4,7/29/24 2:22,7/29/24 3:22,37.68238555,115,0.982416886,13.87391304,13.78956522,548.6483675,0.548648367,U,7/29/24,2:22:43,2.366666667
705,4,7/29/24 3:33,7/29/24 4:32,26.56365348,117,0.967471213,13.44786325,13.59282051,387.3366941,0.387336694,U,7/29/24,3:33:09,3.55
706,4,7/29/24 4:43,7/29/24 5:43,27.16459346,116,0.955468706,13.42931034,13.39103448,396.124916,0.396124916,U,7/29/24,4:43:36,4.716666667
707,4,7/29/24 5:54,7/29/24 6:53,25.79935702,118,0.956321763,13.5940678,13.1140678,376.0003282,0.376000328,U,7/29/24,5:54:03,5.9
708,4,7/29/24 7:04,7/29/24 8:04,28.84050393,116,0.954178755,13.73362069,12.97293103,420.1175989,0.420117599,U,7/29/24,7:04:29,7.066666667
709,4,7/29/24 8:14,7/29/24 9:14,27.75294913,117,0.979273495,14.5042735,12.94299145,403.192173,0.403192173,U,7/29/24,8:14:56,8.233333333
710,4,7/29/24 9:25,7/29/24 10:24,31.82842895,88,0.992467104,15.8875,13.12056818,460.1874745,0.460187474,U,7/29/24,9:25:22,9.416666667
711,4,7/29/24 10:35,7/29/24 11:35,29.56896654,109,0.995151487,16.7706422,13.3940367,426.217023,0.426217023,U,7/29/24,10:35:49,10.58333333
712,4,7/29/24 11:46,7/29/24 12:45,35.71691695,120,0.995655447,18.98666667,13.5625,510.9303226,0.510930323,U,7/29/24,11:46:17,11.76666667
713,4,7/29/24 12:56,7/29/24 13:56,27.59812939,119,0.994259801,18.7302521,13.90260504,395.1379272,0.395137927,U,7/29/24,12:56:46,12.93333333
714,4,7/29/24 14:08,7/29/24 15:06,35.9348498,119,0.994231441,19.69579832,14.27983193,512.8030744,0.512803074,U,7/29/24,14:08:09,14.13333333
715,4,7/29/24 15:17,7/29/24 16:17,40.92392639,120,0.993694916,21.635,14.90641667,580.1572147,0.580157215,U,7/29/24,15:17:45,15.28333333
716,4,7/29/24 16:28,7/29/24 17:27,36.19797273,120,0.995426563,19.58333333,15.11041667,516.756388,0.516756388,U,7/29/24,16:28:17,16.46666667
717,4,7/29/24 17:38,7/29/24 18:38,35.95725879,118,0.991754143,19.48474576,15.00025424,513.4929305,0.51349293,U,7/29/24,17:38:47,17.63333333
718,4,7/29/24 18:49,7/29/24 19:48,35.35253666,118,0.994056255,17.95932203,14.95559322,507.5025771,0.507502577,U,7/29/24,18:49:18,18.81666667
719,4,7/29/24 19:59,7/29/24 20:59,40.17176222,82,0.994721273,16.51097561,14.7954878,579.5683726,0.579568373,U,7/29/24,19:59:47,19.98333333
720,4,7/29/24 21:10,7/29/24 22:09,41.27002114,100,0.983845128,15.819,14.5233,596.8390354,0.596839035,U,7/29/24,21:10:14,21.16666667
721,4,7/29/24 22:20,7/29/24 23:20,39.29080255,115,0.990813933,15.41391304,14.26313043,569.0136237,0.569013624,U,7/29/24,22:20:40,22.33333333
722,4,7/29/24 23:31,7/30/24 0:30,45.2220583,114,0.982160905,15.16491228,14.06710526,655.4763149,0.655476315,U,7/29/24,23:31:07,23.51666667
723,4,7/30/24 0:41,7/30/24 1:41,37.13519279,117,0.981187146,14.5991453,13.87521368,539.3186318,0.539318632,U,7/30/24,0:41:33,0.683333333
724,4,7/30/24 1:52,7/30/24 2:51,38.71216028,117,0.978039784,14.04444444,13.67042735,563.3070104,0.56330701,U,7/30/24,1:52:00,1.866666667
725,4,7/30/24 3:02,7/30/24 4:02,29.7953114,117,0.973955833,13.5008547,13.47008547,434.3786499,0.43437865,U,7/30/24,3:02:26,3.033333333
726,4,7/30/24 4:12,7/30/24 5:12,29.78566419,116,0.981338026,12.90948276,13.22534483,435.1357077,0.435135708,U,7/30/24,4:12:53,4.2
727,4,7/30/24 5:23,7/30/24 6:22,22.04811066,118,0.953461344,11.68898305,13.03228814,323.4787356,0.323478736,U,7/30/24,5:23:19,5.383333333
728,4,7/30/24 6:33,7/30/24 7:32,24.44610778,116,0.967101182,11.92844828,12.85706897,358.359663,0.358359663,U,7/30/24,6:33:45,6.55
729,4,7/30/24 7:44,7/30/24 8:43,25.31043979,116,0.982474725,13.98362069,12.69448276,368.3743882,0.368374388,U,7/30/24,7:44:12,7.733333333
730,4,7/30/24 8:54,7/30/24 9:54,28.31326103,113,0.994548805,15.50619469,12.57849558,409.9046021,0.409904602,U,7/30/24,8:54:38,8.9
731,4,7/30/24 10:05,7/30/24 11:04,34.39986219,119,0.994434149,17.01260504,12.62764706,495.4376929,0.495437693,U,7/30/24,10:05:05,10.08333333
732,4,7/30/24 11:15,7/30/24 12:15,32.01359879,113,0.994500465,17.01504425,12.84070796,461.0660969,0.461066097,U,7/30/24,11:15:33,11.25
733,4,7/30/24 12:26,7/30/24 13:25,31.29010085,118,0.991510832,16.68813559,13.05974576,451.1544225,0.451154422,U,7/30/24,12:26:03,12.43333333
734,4,7/30/24 13:36,7/30/24 14:36,29.78041078,117,0.992549494,16.36153846,13.27273504,429.8714381,0.429871438,U,7/30/24,13:36:30,13.6
735,4,7/30/24 14:46,7/30/24 15:46,26.83081403,95,0.99314619,15.62421053,13.37263158,388.2837607,0.388283761,U,7/30/24,14:46:57,14.76666667
736,4,7/30/24 15:57,7/30/24 16:56,25.05314431,103,0.975066538,15.73592233,13.40475728,362.4179044,0.362417904,U,7/30/24,15:57:24,15.95
737,4,7/30/24 17:07,7/30/24 18:07,24.87755566,97,0.984864722,15.98969072,13.42587629,359.5619922,0.359561992,U,7/30/24,17:07:51,17.11666667
738,4,7/30/24 18:18,7/30/24 19:17,21.74542732,95,0.981753228,15.92947368,13.41747368,314.3579692,0.314357969,U,7/30/24,18:18:18,18.3
739,4,7/30/24 19:28,7/30/24 20:27,24.83255719,89,0.981742618,15.77752809,13.3894382,359.1751699,0.35917517,U,7/30/24,19:28:45,19.46666667
740,4,7/30/24 20:39,7/30/24 21:38,21.92406639,120,0.975199668,15.02416667,13.31125,317.9361025,0.317936102,U,7/30/24,20:39:12,20.65
741,4,7/30/24 21:49,7/30/24 22:49,18.99100103,115,0.976446507,14.48956522,13.18417391,275.9135424,0.275913542,U,7/30/24,21:49:38,21.81666667
742,4,7/30/24 23:00,7/30/24 23:59,20.33711969,118,0.949046846,14.10338983,13.0520339,295.8680474,0.295868047,U,7/30/24,23:00:05,23
743,4,7/31/24 0:10,7/31/24 1:10,20.40840557,116,0.959794487,13.87413793,12.8812931,297.1422712,0.297142271,U,7/31/24,0:10:31,0.166666667
744,4,7/31/24 1:20,7/31/24 2:20,18.96487845,117,0.94843401,13.63675214,12.75025641,276.3533678,0.276353368,U,7/31/24,1:20:58,1.333333333
745,4,7/31/24 2:31,7/31/24 3:31,19.19026363,115,0.960177895,13.41217391,12.63321739,279.8567983,0.279856798,U,7/31/24,2:31:24,2.516666667
746,4,7/31/24 3:41,7/31/24 4:41,22.13336842,117,0.973804308,13.25128205,12.52470085,322.9582171,0.322958217,U,7/31/24,3:41:51,3.683333333
747,4,7/31/24 4:52,7/31/24 5:51,19.80912029,116,0.959345628,13.12844828,12.39344828,289.1680579,0.289168058,U,7/31/24,4:52:17,4.866666667
748,4,7/31/24 6:02,7/31/24 7:02,20.94244482,117,0.962178266,13.11282051,12.29974359,305.7287054,0.305728705,U,7/31/24,6:02:44,6.033333333
749,4,7/31/24 7:13,7/31/24 8:12,18.50017394,117,0.954700415,13.30854701,12.20034188,269.8906321,0.269890632,U,7/31/24,7:13:10,7.216666667
750,4,7/31/24 8:23,7/31/24 9:23,21.1780113,116,0.966461528,13.50172414,12.12775862,308.7481763,0.308748176,U,7/31/24,8:23:36,8.383333333
751,4,7/31/24 9:34,7/31/24 10:33,24.07021969,119,0.987664371,13.69327731,12.07798319,350.6785174,0.350678517,U,7/31/24,9:34:03,9.566666667
752,4,7/31/24 10:44,7/31/24 11:44,26.10503342,118,0.993383048,13.97542373,12.06313559,379.9499467,0.379949947,U,7/31/24,10:44:29,10.73333333
753,4,7/31/24 11:54,7/31/24 12:54,27.167491,119,0.987304458,14.58907563,12.10352941,394.570372,0.394570372,U,7/31/24,11:54:56,11.9
754,4,7/31/24 13:05,7/31/24 14:04,31.0180033,120,0.991297824,14.81916667,12.17916667,450.1338072,0.450133807,U,7/31/24,13:05:22,13.08333333
755,4,7/31/24 14:15,7/31/24 15:15,31.77726362,104,0.990984594,14.99519231,12.22644231,460.870492,0.460870492,U,7/31/24,14:15:48,14.25
756,4,7/31/24 15:26,7/31/24 16:25,32.64275102,99,0.994721365,15.55757576,12.29767677,472.5005909,0.472500591,U,7/31/24,15:26:15,15.43333333
757,4,7/31/24 16:36,7/31/24 17:36,27.72143509,116,0.982244108,16.13275862,12.43948276,400.4671919,0.400467192,U,7/31/24,16:36:41,16.6
758,4,7/31/24 17:47,7/31/24 18:46,27.76651085,117,0.994666563,16.72393162,12.55307692,400.3003152,0.400300315,U,7/31/24,17:47:09,17.78333333
759,4,7/31/24 18:57,7/31/24 19:57,31.32019023,113,0.993844188,16.80353982,12.63141593,451.4085281,0.451408528,U,7/31/24,18:57:36,18.95
760,4,7/31/24 20:08,7/31/24 21:07,26.10398505,105,0.98732046,15.38571429,12.654,378.0776621,0.378077662,U,7/31/24,20:08:04,20.13333333
761,4,7/31/24 21:18,7/31/24 22:18,24.00117312,120,0.988289301,14.99166667,12.54775,348.0969267,0.348096927,U,7/31/24,21:18:30,21.3
762,4,7/31/24 22:29,7/31/24 23:28,20.09677659,116,0.974783993,14.45344828,12.4887069,292.0156312,0.292015631,U,7/31/24,22:29:51,22.48333333
763,4,7/31/24 23:39,8/1/24 0:38,17.33576947,114,0.968100235,14.46929825,12.39964912,251.8830156,0.251883016,U,7/31/24,23:39:23,23.65
764,4,8/1/24 0:49,8/1/24 1:49,20.60267149,117,0.971011892,14.41111111,12.32786325,299.4105977,0.299410598,U,8/1/24,0:49:49,0.816666667
765,4,8/1/24 2:00,8/1/24 2:59,22.31930053,118,0.983771103,14.22457627,12.2459322,324.5682393,0.324568239,U,8/1/24,2:00:16,2
766,4,8/1/24 3:10,8/1/24 4:10,22.52367112,118,0.978056755,14.01610169,12.13279661,327.7779904,0.32777799,U,8/1/24,3:10:42,3.166666667
767,4,8/1/24 4:21,8/1/24 5:20,23.81985908,118,0.971012115,13.86271186,12.0529661,346.8261534,0.346826153,U,8/1/24,4:21:08,4.35
768,4,8/1/24 5:31,8/1/24 6:31,22.99495426,115,0.974462893,13.58956522,11.92808696,335.1341705,0.335134171,U,8/1/24,5:31:35,5.516666667
769,4,8/1/24 6:42,8/1/24 7:41,23.74956541,115,0.983909552,13.64869565,11.82026087,346.0606974,0.346060697,U,8/1/24,6:42:01,6.7
770,4,8/1/24 7:52,8/1/24 8:52,24.95360577,116,0.975027896,13.38017241,11.72258621,363.9458168,0.363945817,U,8/1/24,7:52:28,7.866666667
771,4,8/1/24 9:02,8/1/24 10:02,25.07856244,116,0.982800881,13.55258621,11.67224138,365.5483358,0.365548336,U,8/1/24,9:02:54,9.033333333
772,4,8/1/24 10:13,8/1/24 11:12,30.12000364,117,0.985176212,13.66239316,11.63940171,438.8649429,0.438864943,U,8/1/24,10:13:20,10.21666667
773,4,8/1/24 11:23,8/1/24 12:23,29.66065511,116,0.989735831,14.4637931,11.6437931,430.96779,0.43096779,U,8/1/24,11:23:47,11.38333333
774,4,8/1/24 12:34,8/1/24 13:33,30.14571256,114,0.990925393,14.72368421,11.65675439,437.6202112,0.437620211,U,8/1/24,12:34:13,12.56666667
775,4,8/1/24 13:44,8/1/24 14:44,28.6514379,110,0.990152628,15.81545455,11.72109091,414.3566176,0.414356618,U,8/1/24,13:44:40,13.73333333
776,4,8/1/24 14:55,8/1/24 15:54,28.48568254,109,0.99259855,15.61926606,11.8046789,412.2393498,0.41223935,U,8/1/24,14:55:06,14.91666667
777,4,8/1/24 16:05,8/1/24 17:05,26.58803641,108,0.986888768,15.53148148,11.85092593,384.8939839,0.384893984,U,8/1/24,16:05:32,16.08333333
778,4,8/1/24 17:15,8/1/24 18:15,25.30318734,109,0.991375277,15.75412844,11.89146789,366.0119513,0.366011951,U,8/1/24,17:15:58,17.25
779,4,8/1/24 18:26,8/1/24 19:25,23.77405553,95,0.985696893,15.55368421,11.91905263,344.13174,0.34413174,U,8/1/24,18:26:25,18.43333333
780,4,8/1/24 19:36,8/1/24 20:36,18.77805033,120,0.975207428,15.05833333,11.91008333,272.2812579,0.272281258,U,8/1/24,19:36:51,19.6
781,4,8/1/24 20:47,8/1/24 21:46,19.19648453,114,0.977072787,14.91403509,11.89982456,278.4879747,0.278487975,U,8/1/24,20:47:17,20.78333333
782,4,8/1/24 21:57,8/1/24 22:57,20.54549996,117,0.985139832,14.62393162,11.88820513,298.3589343,0.298358934,U,8/1/24,21:57:44,21.95
783,4,8/1/24 23:08,8/2/24 0:07,22.94092363,118,0.970567742,14.25508475,11.81940678,333.5724965,0.333572497,U,8/1/24,23:08:10,23.13333333
784,4,8/2/24 0:18,8/2/24 1:18,19.94823587,117,0.972251332,13.63076923,11.74393162,290.688769,0.290688769,U,8/2/24,0:18:38,0.3
785,4,8/2/24 1:29,8/2/24 2:28,18.62802392,117,0.945138663,13.58717949,11.66811966,271.4917029,0.271491703,U,8/2/24,1:29:04,1.483333333
786,4,8/2/24 2:39,8/2/24 3:39,19.09879569,116,0.97385658,13.66982759,11.5937069,278.2726962,0.278272696,U,8/2/24,2:39:31,2.65
787,4,8/2/24 3:49,8/2/24 4:49,22.57848808,115,0.969513264,13.4026087,11.4846087,329.2791819,0.329279182,U,8/2/24,3:49:57,3.816666667
